s,betax,alphax,psix,etax,etaxp,xAperture,betay,alphay,psiy,etay,etayp,yAperture,pCentral0,ElementName,ElementOccurence,ElementType,ChamberShape
4.6340999999999468e+00,1.5331989374730044e+00,3.8755014448169716e+00,1.8358161197905545e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,9.2874247299725241e+01,2.2688656505978236e+02,1.4296416147901700e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q17,    99,      QUAD,               ?
4.6352999999999467e+00,1.5239949065454745e+00,3.7946618308280793e+00,1.8366011641019633e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,9.2325542342449552e+01,2.3035936862145022e+02,1.4297712039773691e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,       Q17,   100,      QUAD,               ?
4.6417999999999466e+00,1.4750912248525476e+00,3.7289815065452854e+00,1.8409364078393944e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.9355154805612358e+01,2.2662332935350344e+02,1.4304868406989571e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,     1,      DRIF,               ?
4.6482999999999466e+00,1.4270413873752970e+00,3.6633011822624915e+00,1.8454165014163482e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.6433335779258471e+01,2.2288729008555666e+02,1.4312264679670889e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,     2,      DRIF,               ?
4.6547999999999465e+00,1.3798453941137228e+00,3.5976208579796976e+00,1.8500486385828221e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.3560085263387890e+01,2.1915125081760988e+02,1.4319913127042197e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,     3,      DRIF,               ?
4.6612999999999465e+00,1.3335032450678248e+00,3.5319405336969036e+00,1.8548404836320143e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.0735403258000616e+01,2.1541521154966310e+02,1.4327826869460375e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,     4,      DRIF,               ?
4.6677999999999464e+00,1.2880149402376031e+00,3.4662602094141097e+00,1.8598002092192982e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.7959289763096649e+01,2.1167917228171632e+02,1.4336019953521875e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,     5,      DRIF,               ?
4.6742999999999464e+00,1.2433804796230579e+00,3.4005798851313158e+00,1.8649365377393496e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.5231744778675989e+01,2.0794313301376954e+02,1.4344507435266096e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,     6,      DRIF,               ?
4.6807999999999463e+00,1.1995998632241889e+00,3.3348995608485219e+00,1.8702587866375491e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.2552768304738635e+01,2.0420709374582273e+02,1.4353305472511677e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,     7,      DRIF,               ?
4.6872999999999463e+00,1.1566730910409961e+00,3.2692192365657280e+00,1.8757769180745194e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,6.9922360341284588e+01,2.0047105447787595e+02,1.4362431427517072e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,     8,      DRIF,               ?
4.6937999999999462e+00,1.1146001630734799e+00,3.2035389122829341e+00,1.8815015934102575e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,6.7340520888313847e+01,1.9673501520992914e+02,1.4371903981337733e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,     9,      DRIF,               ?
4.7002999999999462e+00,1.0733810793216398e+00,3.1378585880001402e+00,1.8874442330272774e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,6.4807249945826428e+01,1.9299897594198234e+02,1.4381743261464727e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    10,      DRIF,               ?
4.7067999999999461e+00,1.0330158397854761e+00,3.0721782637173463e+00,1.8936170820709424e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,6.2322547513822308e+01,1.8926293667403556e+02,1.4391970984579905e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    11,      DRIF,               ?
4.7132999999999461e+00,9.9350444446498865e-01,3.0064979394345523e+00,1.9000332827502113e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,5.9886413592301501e+01,1.8552689740608875e+02,1.4402610616558317e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    12,      DRIF,               ?
4.7197999999999460e+00,9.5484689336017758e-01,2.9408176151517584e+00,1.9067069539137458e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,5.7498848181264002e+01,1.8179085813814197e+02,1.4413687552198873e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    13,      DRIF,               ?
4.7262999999999460e+00,9.1704318647104288e-01,2.8751372908689645e+00,1.9136532786950577e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,5.5159851280709809e+01,1.7805481887019516e+02,1.4425229317580629e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    14,      DRIF,               ?
4.7327999999999459e+00,8.8009332379758443e-01,2.8094569665861706e+00,1.9208886011062831e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,5.2869422890638923e+01,1.7431877960224838e+02,1.4437265798438892e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    15,      DRIF,               ?
4.7392999999999459e+00,8.4399730533980233e-01,2.7437766423033767e+00,1.9284305325531692e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,5.0627563011051350e+01,1.7058274033430158e+02,1.4449829498549882e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    16,      DRIF,               ?
4.7457999999999458e+00,8.0875513109769659e-01,2.6780963180205828e+00,1.9362980693435303e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,4.8434271641947085e+01,1.6684670106635480e+02,1.4462955832827259e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    17,      DRIF,               ?
4.7522999999999458e+00,7.7436680107126710e-01,2.6124159937377889e+00,1.9445117223667789e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,4.6289548783326126e+01,1.6311066179840799e+02,1.4476683460695466e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    18,      DRIF,               ?
4.7587999999999457e+00,7.4083231526051396e-01,2.5467356694549950e+00,1.9530936602314208e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,4.4193394435188473e+01,1.5937462253046121e+02,1.4491054666348405e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    19,      DRIF,               ?
4.7652999999999457e+00,7.0815167366543719e-01,2.4810553451722011e+00,1.9620678672577621e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,4.2145808597534128e+01,1.5563858326251440e+02,1.4506115793770905e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    20,      DRIF,               ?
4.7717999999999456e+00,6.7632487628603666e-01,2.4153750208894071e+00,1.9714603178301102e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,4.0146791270363096e+01,1.5190254399456759e+02,1.4521917745950166e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    21,      DRIF,               ?
4.7782999999999456e+00,6.4535192312231249e-01,2.3496946966066132e+00,1.9812991687098878e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.8196342453675371e+01,1.4816650472662081e+02,1.4538516559605857e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    22,      DRIF,               ?
4.7847999999999455e+00,6.1523281417426467e-01,2.2840143723238193e+00,1.9916149709887867e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.6294462147470952e+01,1.4443046545867401e+02,1.4555974069111538e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    23,      DRIF,               ?
4.7912999999999455e+00,5.8596754944189311e-01,2.2183340480410254e+00,2.0024409034057418e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.4441150351749840e+01,1.4069442619072723e+02,1.4574358676184229e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    24,      DRIF,               ?
4.7977999999999454e+00,5.5755612892519790e-01,2.1526537237582315e+00,2.0138130287438960e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.2636407066512042e+01,1.3695838692278042e+02,1.4593746245536010e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    25,      DRIF,               ?
4.8042999999999454e+00,5.2999855262417905e-01,2.0869733994754376e+00,2.0257705749371397e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.0880232291757551e+01,1.3322234765483364e+02,1.4614221151211257e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    26,      DRIF,               ?
4.8107999999999453e+00,5.0329482053883645e-01,2.0212930751926437e+00,2.0383562423133079e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,2.9172626027486366e+01,1.2948630838688683e+02,1.4635877504039008e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    27,      DRIF,               ?
4.8172999999999453e+00,4.7744493266917026e-01,1.9556127509098500e+00,2.0516165380322726e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,2.7513588273698492e+01,1.2575026911894004e+02,1.4658820597861189e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    28,      DRIF,               ?
4.8237999999999452e+00,4.5244888901518038e-01,1.8899324266270563e+00,2.0656021381734084e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,2.5903119030393924e+01,1.2201422985099325e+02,1.4683168621421039e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    29,      DRIF,               ?
4.8302999999999452e+00,4.2830668957686685e-01,1.8242521023442626e+00,2.0803682769960825e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,2.4341218297572667e+01,1.1827819058304645e+02,1.4709054694641238e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    30,      DRIF,               ?
4.8367999999999451e+00,4.0501833435422963e-01,1.7585717780614689e+00,2.0959751615158244e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,2.2827886075234716e+01,1.1454215131509966e+02,1.4736629303342880e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    31,      DRIF,               ?
4.8432999999999451e+00,3.8258382334726870e-01,1.6928914537786752e+00,2.1124884075451820e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,2.1363122363380072e+01,1.1080611204715287e+02,1.4766063226426251e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    32,      DRIF,               ?
4.8497999999999450e+00,3.6100315655598408e-01,1.6272111294958815e+00,2.1299794905297231e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.9946927162008738e+01,1.0707007277920607e+02,1.4797551075774068e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    33,      DRIF,               ?
4.8562999999999450e+00,3.4027633398037582e-01,1.5615308052130878e+00,2.1485262005931456e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.8579300471120710e+01,1.0333403351125928e+02,1.4831315603913309e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    34,      DRIF,               ?
4.8627999999999449e+00,3.2040335562044386e-01,1.4958504809302942e+00,2.1682130858462050e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.7260242290715993e+01,9.9597994243312485e+01,1.4867612980984285e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    35,      DRIF,               ?
4.8692999999999449e+00,3.0138422147618821e-01,1.4301701566475005e+00,2.1891318607874415e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.5989752620794585e+01,9.5861954975365691e+01,1.4906739305387434e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    36,      DRIF,               ?
4.8757999999999448e+00,2.8321893154760885e-01,1.3644898323647068e+00,2.2113817470245434e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.4767831461356485e+01,9.2125915707418898e+01,1.4949038698221526e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    37,      DRIF,               ?
4.8822999999999448e+00,2.6590748583470586e-01,1.2988095080819131e+00,2.2350697010040874e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.3594478812401693e+01,8.8389876439472104e+01,1.4994913449975789e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    38,      DRIF,               ?
4.8887999999999447e+00,2.4944988433747914e-01,1.2331291837991194e+00,2.2603104673658700e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.2469694673930210e+01,8.4653837171525311e+01,1.5044836853276836e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    39,      DRIF,               ?
4.8952999999999447e+00,2.3384612705592875e-01,1.1674488595163255e+00,2.2872263764256799e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1393479045942033e+01,8.0917797903578517e+01,1.5099369589504472e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    40,      DRIF,               ?
4.9017999999999446e+00,2.1909621399005466e-01,1.1017685352335316e+00,2.3159467798845603e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.0365831928437165e+01,7.7181758635631724e+01,1.5159180873004535e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    41,      DRIF,               ?
4.9082999999999446e+00,2.0520014513985690e-01,1.0360882109507377e+00,2.3466069904730724e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,9.3867533214156058e+00,7.3445719367684930e+01,1.5225076046248001e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    42,      DRIF,               ?
4.9147999999999445e+00,1.9215792050533548e-01,9.7040788666794386e-01,2.3793465602165615e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,8.4562432248773547e+00,6.9709680099738137e+01,1.5298033044942094e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    43,      DRIF,               ?
4.9212999999999445e+00,1.7996954008649035e-01,9.0472756238515006e-01,2.4143067014412276e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.5743016388224129e+00,6.5973640831791343e+01,1.5379251247366538e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    44,      DRIF,               ?
4.9277999999999444e+00,1.6863500388332156e-01,8.3904723810235626e-01,2.4516266302828851e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,6.7409285632507796e+00,6.2237601563844542e+01,1.5470217908793715e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    45,      DRIF,               ?
4.9342999999999444e+00,1.5815431189582907e-01,7.7336691381956246e-01,2.4914386037886702e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,5.9561239981624547e+00,5.8501562295897742e+01,1.5572800037069995e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    46,      DRIF,               ?
4.9407999999999443e+00,1.4852746412401291e-01,7.0768658953676866e-01,2.5338614428392603e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,5.2198879435574383e+00,5.4765523027950941e+01,1.5689373849457819e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    47,      DRIF,               ?
4.9472999999999443e+00,1.3975446056787308e-01,6.4200626525397486e-01,2.5789924029959064e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,4.5322203994357304e+00,5.1029483760004140e+01,1.5823011054899372e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    48,      DRIF,               ?
4.9537999999999442e+00,1.3183530122740955e-01,5.7632594097118106e-01,2.6268973960877444e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.8931213657973309e+00,4.7293444492057340e+01,1.5977753355000199e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    49,      DRIF,               ?
4.9602999999999442e+00,1.2476998610262237e-01,5.1064561668838726e-01,2.6775997972604388e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.3025908426422399e+00,4.3557405224110539e+01,1.6159028072466192e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    50,      DRIF,               ?
4.9667999999999441e+00,1.1855851519351150e-01,4.4496529240559346e-01,2.7310684043803302e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,2.7606288299704573e+00,3.9821365956163739e+01,1.6374297470471949e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    51,      DRIF,               ?
4.9732999999999441e+00,1.1320088850007695e-01,3.7928496812279966e-01,2.7872055325234926e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,2.2672353277819828e+00,3.6085326688216938e+01,1.6634110864121637e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    52,      DRIF,               ?
4.9797999999999440e+00,1.0869710602231872e-01,3.1360464384000586e-01,2.8458366672069753e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.8224103360768167e+00,3.2349287420270137e+01,1.6953884541852371e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    53,      DRIF,               ?
4.9862999999999440e+00,1.0504716776023680e-01,2.4792431955721206e-01,2.9067034553328792e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.4261538548549590e+00,2.8613248152323337e+01,1.7357073155002864e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    54,      DRIF,               ?
4.9927999999999439e+00,1.0225107371383121e-01,1.8224399527441826e-01,2.9694619284625032e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.0784658841164099e+00,2.4877208884376536e+01,1.7881191003116531e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    55,      DRIF,               ?
4.9992999999999439e+00,1.0030882388310194e-01,1.1656367099162449e-01,3.0336875717076923e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,7.7934642386116915e-01,2.1141169616429735e+01,1.8590194726792902e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    56,      DRIF,               ?
5.0057999999999439e+00,9.9220418268048990e-02,5.0883346708830726e-02,3.0988880842448414e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,5.2879547408923677e-01,1.7405130348482938e+01,1.9602733445741893e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    57,      DRIF,               ?
5.0122999999999438e+00,9.8985856868672353e-02,-1.4796977573963033e-02,3.1645234825493400e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.2681303480061269e-01,1.3669091080536141e+01,2.1166376083989075e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    58,      DRIF,               ?
5.0187999999999438e+00,9.9605139684972033e-02,-8.0477301856756792e-02,3.2300318190028601e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.7339910599529704e-01,9.9330518125893423e+00,2.3897203313553728e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    59,      DRIF,               ?
5.0252999999999437e+00,1.0107826671694804e-01,-1.4615762613955055e-01,3.2948576078706946e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,6.8553687673289787e-02,6.1970125446425435e+00,2.9862500992627183e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    60,      DRIF,               ?
5.0317999999999437e+00,1.0340523796460037e-01,-2.1183795042234432e-01,3.3584794469774693e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.2276779834590884e-02,2.4609732766957482e+00,5.2459885342360368e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    61,      DRIF,               ?
5.0382999999999436e+00,1.0658605342792901e-01,-2.7751827470513807e-01,3.4204335049615437e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,4.5683824792003523e-03,-1.2750659912510511e+00,2.6151512041937153e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    62,      DRIF,               ?
5.0447999999999436e+00,1.1062071310693397e-01,-3.4319859898793181e-01,3.4803304472197474e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,4.5428495607118216e-02,-5.0111052591978504e+00,3.0832594131702264e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    63,      DRIF,               ?
5.0512999999999435e+00,1.1550921700161525e-01,-4.0887892327072556e-01,3.5378646945192602e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.3485711921834448e-01,-8.7471445271446502e+00,3.1663999238002902e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    64,      DRIF,               ?
5.0577999999999435e+00,1.2125156511197284e-01,-4.7455924755351930e-01,3.5928162453267691e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,2.7285425331287916e-01,-1.2483183795091449e+01,3.2002916897753262e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    65,      DRIF,               ?
5.0642999999999434e+00,1.2784775743800675e-01,-5.4023957183631310e-01,3.6450463142021086e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,4.5941989789072218e-01,-1.6219223063038250e+01,3.2186514705498754e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    66,      DRIF,               ?
5.0707999999999434e+00,1.3529779397971697e-01,-6.0591989611910679e-01,3.6944885837104611e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,6.9455405295187367e-01,-1.9955262330985050e+01,3.2301585474548640e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    67,      DRIF,               ?
5.0772999999999433e+00,1.4360167473710350e-01,-6.7160022040190048e-01,3.7411379527323638e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,9.7825671849633355e-01,-2.3691301598931851e+01,3.2380442140839523e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    68,      DRIF,               ?
5.0837999999999433e+00,1.5275939971016636e-01,-7.3728054468469417e-01,3.7850384197891334e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.3105278945241019e+00,-2.7427340866878652e+01,3.2437849317422178e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    69,      DRIF,               ?
5.0902999999999432e+00,1.6277096889890555e-01,-8.0296086896748786e-01,3.8262713291090487e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.6913675810351787e+00,-3.1163380134825452e+01,3.2481508198452769e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    70,      DRIF,               ?
5.0967999999999432e+00,1.7363638230332104e-01,-8.6864119325028155e-01,3.8649447670368779e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,2.1207757780295640e+00,-3.4899419402772253e+01,3.2515828242052081e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    71,      DRIF,               ?
5.1032999999999431e+00,1.8535563992341286e-01,-9.3432151753307524e-01,3.9011845138702022e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,2.5987524855072577e+00,-3.8635458670719053e+01,3.2543515763206963e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    72,      DRIF,               ?
5.1097999999999431e+00,1.9792874175918099e-01,-1.0000018418158689e+00,3.9351266690734996e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,3.1252977034682594e+00,-4.2371497938665854e+01,3.2566323677793436e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,1.1350314421322028e+02,        D5,    73,      DRIF,               ?
